54, 1001
Walter, Paul J.
St. Edward's University
Ozonesondes - Electrochemical Concentration Cell (En-Sci), iMet-4 RSB Radiosondes
TRACER-Sonde
1, 1
2022, 07, 05, 2023, 09, 05
1
Index_number, number, time elapsed in seconds since launch
21
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
-99999, -99999, -99999, -99999, -99999, -99999, -99999, -99999, -99999, -99999, -99999, -99999, -99999, -99999, -99999, -99999, -99999, -99999, -99999, -99999, -99999
Seconds_UTC, seconds, startseconds_of_day_since_00:00:00_UTC
Pressure_hPa, hPa, Met_StaticPressure_InSitu_None
Altitude_km, km, Platform_GeopotentialAltitude_InSitu_None
Temp_degC, degC, Met_StaticTemperature_InSitu_None
RawTemp_degC, degC, Met_RawStaticTemperature_InSitu_None
Theta_K, K, Met_StaticPotentialTemperature_InSitu_None
RH_percent, percent, Met_RelativeHumidityWater_InSitu_None
Frostpoint_degC, degC, Met_RelativeStaticFrostPoint_InSitu_None
InternalTemp_degC, degC,  Platform_RadiosondeInternalTemperature_InSitu_None
Ozonecurrent_uA, uA, Gas_O3_InSitu_S_Current
Ozone_mPa, mPa, Gas_O3_InSitu_S_PartialPressure
Ozone_ppbv, ppbv, Gas_O3_InSitu_S_AVMR
Ozone_Col_DU, DU, Gas_O3_VertCol_S_CNDAMB, Ozone column amount in Dobson Units
PumpTemp_degC, degC, Platform_PumpStaticTemperature_InSitu_None
OzoneBattery_V, V,  Platform_OzonesondeBattery_InSitu_None
PumpCurrent_mA, mA,  Platform_PumpCurrent_InSitu_None
Latitude_deg, deg, Platform_Latitude_InSitu_None
Longitude_deg, deg, Platform_Longitude_InSitu_None
GPSAltitude_km, km, Platform_GPSAltitude_InSitu_None
WindSpeed_mps, mps, Met_WindSpeed_InSitu_None
WindDirection_deg, deg, Met_WindDirection_InSitu_None
0
19
PI_CONTACT_INFO: Paul Walter (St. Edward's University, email: pauljw@stedwards.edu)
PLATFORM: La Porte, TX 
LOCATION: 29.670, -95.059, 7 m altitude AMSL
ASSOCIATED_DATA: N/A
INSTRUMENT_INFO: radiosonde = iMet Radiosonde 65072, ozonesonde = 2Z39686 ECC En-Sci, 0.5% KI half buffer solutions with 5ATBMT pump corrections
DATA_INFO: All data 1 Hz interval; Launch time [UTC] = 11:17:57
UNCERTAINTY:  ~5-10% in troposphere, ~5% in stratosphere, see Witte et al., (2018, JGR) for more details
ULOD_FLAG: -77777
ULOD_VALUE: N/A
LLOD_FLAG: -88888
LLOD_VALUE: N/A
DM_CONTACT_INFO: Paul Walter (St. Edward's University, phone: 512-364-3158, email: pauljw@stedwards.edu)
PROJECT_INFO: TRACER-Sonde: O3 as a tracer for convective mixing; https://www.arm.gov/research/campaigns/amf2022tracero3https://www.arm.gov/research/campaigns/amf2021tracer
STIPULATIONS_ON_USE:  Please consult PI prior to use/publication, and ensure the data have not been updated since your download.  Use of data should include an offer of co-authorship on any manuscript to the PI, DM, and James Flynn (jhflynn@central.uh.edu). 
OTHER_COMMENTS:
REVISION: R1
R1: Corrects header to list the ozone mixing ratio having units of ppbv.
R0: Final data submission
Index_number, Seconds_UTC, Pressure_hPa, Altitude_km, Temp_degC, RawTemp_degC, Theta_K, RH_percent, Frostpoint_degC, InternalTemp_degC, Ozonecurrent_uA, Ozone_mPa, Ozone_ppbv, Ozone_Col_DU, PumpTemp_degC, OzoneBattery_V, PumpCurrent_mA, Latitude_deg, Longitude_deg, GPSAltitude_km, WindSpeed_mps, WindDirection_deg
  15, 40692,   1016.19,      0.0067,     26.00,     26.16,    297.7804,     89.3,     24.10,     34.77, -99999.000, -99999.0000, -99999.0, -99999.0000, -99999.00, -99999.0, -99999.0,     29.6700,    -95.0591,      0.000, -99999.00, -99999.00
  16, 40693,   1016.17,      0.0068,     25.97,     26.13,    297.7523,     89.3,     24.07,     34.77,      0.167,      0.6094,      6.0,     -0.0000,     27.36,     17.0,     77.0,     29.6700,    -95.0591,      0.000, -99999.00, -99999.00
  17, 40694,   1016.18,      0.0067,     25.96,     26.12,    297.7415,     89.4,     24.08,     34.77,      0.167,      0.6094,      6.0,     -0.0000,     27.36,     17.0,     78.0,     29.6700,    -95.0591,      0.000, -99999.00, -99999.00
  18, 40695,   1016.16,      0.0069,     25.95,     26.11,    297.7332,     89.4,     24.07,     34.77,      0.167,      0.6094,      6.0,     -0.0000,     27.36,     17.0,     77.0,     29.6700,    -95.0591,      0.000, -99999.00, -99999.00
  19, 40696,   1016.18,      0.0067,     25.94,     26.10,    297.7216,     89.5,     24.08,     34.78,      0.167,      0.6094,      6.0,     -0.0000,     27.36,     17.0,     77.0,     29.6700,    -95.0591,      0.000, -99999.00, -99999.00
  20, 40697,   1016.16,      0.0069,     25.97,     26.13,    297.7531,     89.6,     24.13,     34.78,      0.167,      0.6094,      6.0,      0.0005,     27.36,     17.0,     77.0,     29.6700,    -95.0591,      0.001, -99999.00, -99999.00
  21, 40698,   1015.73,      0.0107,     26.10,     26.26,    297.9185,     89.7,     24.27,     34.78,      0.167,      0.6094,      6.0,      0.0027,     27.36,     17.0,     77.0,     29.6700,    -95.0591,      0.005, -99999.00, -99999.00
  22, 40699,   1015.00,      0.0170,     26.24,     26.40,    298.1191,     89.4,     24.36,     34.78,      0.167,      0.6094,      6.0,      0.0060,     27.36,     17.0,     77.0,     29.6700,    -95.0591,      0.011, -99999.00, -99999.00
  23, 40700,   1014.28,      0.0233,     26.33,     26.49,    298.2692,     89.2,     24.41,     34.78,      0.167,      0.6094,      6.0,      0.0104,     27.36,     17.0,     78.0,     29.6701,    -95.0590,      0.019, -99999.00, -99999.00
  24, 40701,   1013.43,      0.0308,     26.57,     26.73,    298.5798,     88.8,     24.57,     34.78,      0.171,      0.6249,      6.2,      0.0138,     27.38,     17.0,     77.0,     29.6701,    -95.0590,      0.025, -99999.00, -99999.00
  25, 40702,   1012.85,      0.0358,     26.64,     26.80,    298.6983,     88.4,     24.56,     34.78,      0.169,      0.6172,      6.1,      0.0166,     27.41,     17.0,     76.0,     29.6702,    -95.0589,      0.030, -99999.00, -99999.00
  26, 40703,   1012.46,      0.0393,     26.65,     26.81,    298.7412,     88.0,     24.50,     34.78,      0.168,      0.6135,      6.1,      0.0194,     27.47,     17.0,     76.0,     29.6702,    -95.0589,      0.035, -99999.00, -99999.00
  27, 40704,   1011.74,      0.0456,     26.61,     26.77,    298.7620,     87.6,     24.38,     34.78,      0.167,      0.6096,      6.0,      0.0226,     27.47,     17.0,     76.0,     29.6703,    -95.0589,      0.041, -99999.00, -99999.00
  28, 40705,   1011.30,      0.0494,     26.70,     26.86,    298.8889,     87.2,     24.39,     34.78,      0.165,      0.6018,      6.0,      0.0259,     27.47,     17.0,     76.0,     29.6703,    -95.0590,      0.047, -99999.00, -99999.00
  29, 40706,   1010.43,      0.0571,     26.66,     26.82,    298.9225,     87.0,     24.32,     34.78,      0.169,      0.6173,      6.1,      0.0298,     27.47,     17.0,     76.0,     29.6704,    -95.0590,      0.054, -99999.00, -99999.00
  30, 40707,   1009.84,      0.0623,     26.61,     26.77,    298.9225,     86.7,     24.21,     34.78,      0.173,      0.6329,      6.3,      0.0327,     27.47,     17.0,     76.0,     29.6704,    -95.0589,      0.059, -99999.00, -99999.00
  31, 40708,   1009.40,      0.0661,     26.75,     26.91,    299.0994,     86.4,     24.29,     34.78,      0.174,      0.6368,      6.3,      0.0361,     27.47,     17.0,     76.0,     29.6705,    -95.0589,      0.065,     11.03,    183.98
  32, 40709,   1008.67,      0.0726,     26.80,     26.96,    299.2111,     86.0,     24.26,     34.78,      0.175,      0.6406,      6.4,      0.0396,     27.47,     17.0,     76.0,     29.6706,    -95.0589,      0.071,      9.55,    182.21
  33, 40710,   1008.03,      0.0782,     26.80,     26.96,    299.2654,     85.7,     24.20,     34.78,      0.176,      0.6445,      6.4,      0.0436,     27.47,     17.0,     76.0,     29.6707,    -95.0589,      0.078,      8.34,    174.91
  34, 40711,   1007.40,      0.0837,     26.69,     26.85,    299.2091,     85.5,     24.05,     34.78,      0.181,      0.6639,      6.6,      0.0478,     27.47,     17.0,     76.0,     29.6707,    -95.0590,      0.085,      7.32,    172.77
  35, 40712,   1006.58,      0.0910,     26.74,     26.90,    299.3286,     85.3,     24.06,     34.78,      0.185,      0.6795,      6.8,      0.0527,     27.47,     17.0,     76.0,     29.6708,    -95.0589,      0.093,      6.91,    176.36
  36, 40713,   1005.74,      0.0984,     26.70,     26.86,    299.3601,     85.1,     23.99,     34.78,      0.191,      0.7028,      7.0,      0.0565,     27.47,     17.0,     76.0,     29.6708,    -95.0589,      0.099,      6.87,    182.05
  37, 40714,   1005.07,      0.1043,     26.75,     26.91,    299.4670,     85.0,     24.02,     34.78,      0.197,      0.7261,      7.2,      0.0598,     27.47,     17.0,     76.0,     29.6709,    -95.0589,      0.104,      7.24,    187.55
  38, 40715,   1004.58,      0.1086,     26.75,     26.91,    299.5087,     84.9,     24.00,     34.78,      0.202,      0.7455,      7.4,      0.0631,     27.47,     17.0,     76.0,     29.6710,    -95.0588,      0.109,      7.74,    189.62
  39, 40716,   1003.99,      0.1138,     26.74,     26.90,    299.5490,     84.8,     23.97,     34.77,      0.209,      0.7727,      7.7,      0.0673,     27.50,     17.0,     77.0,     29.6711,    -95.0588,      0.115,      8.06,    188.85
  40, 40717,   1003.27,      0.1202,     26.68,     26.84,    299.5505,     84.7,     23.89,     34.77,      0.212,      0.7845,      7.8,      0.0715,     27.56,     17.0,     77.0,     29.6712,    -95.0588,      0.121,      8.00,    186.36
  41, 40718,   1002.61,      0.1260,     26.60,     26.76,    299.5268,     84.7,     23.81,     34.77,      0.215,      0.7962,      7.9,      0.0765,     27.58,     17.0,     77.0,     29.6712,    -95.0589,      0.128,      7.69,    184.52
  42, 40719,   1001.93,      0.1321,     26.57,     26.73,    299.5549,     84.7,     23.78,     34.77,      0.220,      0.8157,      8.1,      0.0809,     27.58,     17.0,     77.0,     29.6712,    -95.0589,      0.134,      7.26,    184.37
  43, 40720,   1001.16,      0.1389,     26.53,     26.69,    299.5808,     84.7,     23.74,     34.77,      0.228,      0.8467,      8.5,      0.0862,     27.58,     17.0,     77.0,     29.6713,    -95.0588,      0.141,      7.03,    186.49
  44, 40721,   1000.45,      0.1452,     26.52,     26.68,    299.6315,     84.6,     23.71,     34.76,      0.231,      0.8584,      8.6,      0.0901,     27.58,     17.0,     77.0,     29.6713,    -95.0588,      0.146,      7.02,    189.48
  45, 40722,    999.96,      0.1495,     26.47,     26.63,    299.6234,     84.7,     23.68,     34.76,      0.237,      0.8817,      8.8,      0.0933,     27.58,     17.0,     77.0,     29.6714,    -95.0587,      0.150,      7.23,    191.83
  46, 40723,    999.49,      0.1537,     26.41,     26.57,    299.6037,     84.8,     23.64,     34.76,      0.241,      0.8972,      9.0,      0.0973,     27.58,     17.0,     77.0,     29.6715,    -95.0586,      0.155,      7.37,    193.74
  47, 40724,    998.85,      0.1594,     26.38,     26.54,    299.6285,     84.8,     23.61,     34.76,      0.243,      0.9050,      9.1,      0.1022,     27.58,     17.0,     77.0,     29.6715,    -95.0586,      0.161,      7.40,    194.59
  48, 40725,    998.18,      0.1653,     26.35,     26.51,    299.6559,     84.8,     23.58,     34.76,      0.244,      0.9089,      9.1,      0.1071,     27.58,     17.0,     77.0,     29.6716,    -95.0586,      0.167,      7.48,    195.27
  49, 40726,    997.51,      0.1713,     26.33,     26.49,    299.6934,     84.9,     23.58,     34.75,      0.250,      0.9322,      9.3,      0.1113,     27.58,     16.9,     77.0,     29.6717,    -95.0586,      0.172,      7.57,    194.55
  50, 40727,    997.02,      0.1756,     26.28,     26.44,    299.6854,     84.9,     23.54,     34.76,      0.257,      0.9594,      9.6,      0.1148,     27.58,     16.9,     77.0,     29.6718,    -95.0586,      0.176,      7.75,    193.22
  51, 40728,    996.55,      0.1798,     26.26,     26.42,    299.7058,     84.9,     23.52,     34.75,      0.263,      0.9827,      9.9,      0.1201,     27.58,     16.9,     77.0,     29.6719,    -95.0586,      0.182,      7.76,    191.76
  52, 40729,    995.88,      0.1858,     26.26,     26.42,    299.7634,     84.8,     23.50,     34.75,      0.266,      0.9943,     10.0,      0.1255,     27.58,     16.9,     77.0,     29.6719,    -95.0586,      0.188,      7.68,    190.82
  53, 40730,    995.28,      0.1911,     26.26,     26.42,    299.8150,     84.7,     23.48,     34.75,      0.266,      0.9945,     10.0,      0.1299,     27.63,     16.9,     77.0,     29.6720,    -95.0586,      0.193,      7.49,    190.86
  54, 40731,    994.75,      0.1958,     26.26,     26.42,    299.8606,     84.6,     23.46,     34.75,      0.273,      1.0219,     10.3,      0.1346,     27.68,     16.9,     77.0,     29.6720,    -95.0586,      0.198,      7.32,    191.64
  55, 40732,    994.13,      0.2013,     26.25,     26.41,    299.9040,     84.7,     23.47,     34.75,      0.279,      1.0452,     10.5,      0.1402,     27.68,     16.9,     77.0,     29.6720,    -95.0585,      0.204,      7.25,    192.45
  56, 40733,    993.41,      0.2078,     26.19,     26.35,    299.9060,     84.6,     23.39,     34.75,      0.281,      1.0529,     10.6,      0.1459,     27.68,     16.9,     77.0,     29.6721,    -95.0585,      0.210,      7.31,    193.66
  57, 40734,    992.85,      0.2128,     26.17,     26.33,    299.9343,     84.6,     23.37,     34.75,      0.285,      1.0685,     10.8,      0.1507,     27.68,     16.9,     77.0,     29.6722,    -95.0584,      0.215,      7.52,    194.52
  58, 40735,    992.39,      0.2169,     26.15,     26.31,    299.9540,     84.5,     23.33,     34.75,      0.290,      1.0879,     11.0,      0.1556,     27.68,     16.9,     77.0,     29.6723,    -95.0584,      0.220,      7.72,    194.63
  59, 40736,    991.79,      0.2222,     26.15,     26.31,    300.0058,     84.3,     23.29,     34.74,      0.295,      1.1073,     11.2,      0.1616,     27.68,     16.9,     77.0,     29.6724,    -95.0584,      0.226,      7.84,    194.25
  60, 40737,    991.09,      0.2285,     26.07,     26.23,    299.9861,     84.2,     23.19,     34.74,      0.297,      1.1151,     11.3,      0.1667,     27.68,     16.9,     77.0,     29.6725,    -95.0584,      0.231,      7.92,    193.66
  61, 40738,    990.53,      0.2335,     26.07,     26.23,    300.0346,     84.2,     23.19,     34.74,      0.300,      1.1268,     11.4,      0.1718,     27.68,     16.9,     77.0,     29.6726,    -95.0584,      0.236,      7.77,    193.35
  62, 40739,    989.96,      0.2386,     26.04,     26.20,    300.0538,     84.3,     23.18,     34.74,      0.306,      1.1501,     11.6,      0.1780,     27.68,     16.9,     77.0,     29.6726,    -95.0584,      0.242,      7.61,    193.44
  63, 40740,    989.25,      0.2449,     25.96,     26.12,    300.0351,     84.3,     23.10,     34.74,      0.310,      1.1656,     11.8,      0.1853,     27.68,     16.9,     77.0,     29.6727,    -95.0584,      0.249,      7.60,    194.58
  64, 40741,    988.50,      0.2516,     25.94,     26.10,    300.0801,     84.3,     23.08,     34.73,      0.313,      1.1773,     11.9,      0.1917,     27.68,     16.9,     77.0,     29.6727,    -95.0583,      0.255,      7.68,    195.59
  65, 40742,    987.75,      0.2583,     25.90,     26.06,    300.1050,     84.4,     23.06,     34.73,      0.318,      1.1967,     12.1,      0.2003,     27.68,     16.9,     77.0,     29.6728,    -95.0583,      0.263,      7.74,    196.63
  66, 40743,    986.94,      0.2656,     25.83,     25.99,    300.1051,     84.4,     23.00,     34.73,      0.321,      1.2084,     12.2,      0.2068,     27.69,     16.9,     77.0,     29.6728,    -95.0582,      0.269,      7.81,    196.85
  67, 40744,    986.17,      0.2725,     25.78,     25.94,    300.1218,     84.5,     22.97,     34.73,      0.323,      1.2164,     12.3,      0.2134,     27.75,     16.9,     77.0,     29.6729,    -95.0582,      0.275,      7.85,    196.35
  68, 40745,    985.54,      0.2782,     25.72,     25.88,    300.1164,     84.7,     22.95,     34.73,      0.328,      1.2360,     12.5,      0.2178,     27.79,     16.9,     77.0,     29.6730,    -95.0582,      0.279,      7.88,    195.71
  69, 40746,    985.10,      0.2821,     25.70,     25.86,    300.1346,     84.8,     22.95,     34.73,      0.330,      1.2438,     12.6,      0.2234,     27.79,     16.9,     77.0,     29.6732,    -95.0582,      0.284,      7.97,    195.15
  70, 40747,    984.57,      0.2869,     25.67,     25.83,    300.1506,     84.9,     22.94,     34.73,      0.332,      1.2515,     12.7,      0.2313,     27.79,     16.9,     77.0,     29.6733,    -95.0582,      0.291,      8.09,    195.15
  71, 40748,    983.75,      0.2942,     25.60,     25.76,    300.1517,     85.0,     22.89,     34.72,      0.332,      1.2515,     12.7,      0.2392,     27.79,     16.9,     77.0,     29.6733,    -95.0582,      0.298,      8.16,    195.50
  72, 40749,    982.95,      0.3014,     25.54,     25.70,    300.1612,     85.2,     22.87,     34.72,      0.334,      1.2593,     12.8,      0.2449,     27.79,     16.9,     77.0,     29.6734,    -95.0581,      0.303,      8.29,    196.21
  73, 40750,    982.42,      0.3062,     25.50,     25.66,    300.1673,     85.2,     22.83,     34.72,      0.338,      1.2749,     13.0,      0.2495,     27.79,     16.9,     77.0,     29.6734,    -95.0581,      0.307,      8.36,    196.93
  74, 40751,    982.06,      0.3094,     25.42,     25.58,    300.1183,     85.3,     22.77,     34.71,      0.341,      1.2865,     13.1,      0.2553,     27.79,     16.9,     77.0,     29.6735,    -95.0580,      0.312,      8.40,    197.40
  75, 40752,    981.51,      0.3144,     25.43,     25.59,    300.1764,     85.5,     22.82,     34.71,      0.342,      1.2904,     13.1,      0.2611,     27.79,     16.9,     77.0,     29.6736,    -95.0579,      0.317,      8.38,    197.37
  76, 40753,    980.83,      0.3205,     25.38,     25.54,    300.1855,     85.7,     22.81,     34.71,      0.342,      1.2904,     13.2,      0.2670,     27.79,     16.9,     77.0,     29.6737,    -95.0579,      0.322,      8.46,    196.75
  77, 40754,    980.23,      0.3259,     25.34,     25.50,    300.1978,     85.9,     22.81,     34.70,      0.347,      1.3098,     13.4,      0.2741,     27.79,     16.9,     77.0,     29.6738,    -95.0579,      0.328,      8.57,    195.81
  78, 40755,    979.66,      0.3310,     25.28,     25.44,    300.1873,     86.1,     22.79,     34.70,      0.350,      1.3215,     13.5,      0.2813,     27.79,     16.9,     77.0,     29.6739,    -95.0579,      0.334,      8.61,    194.54
  79, 40756,    978.94,      0.3375,     25.23,     25.39,    300.2001,     86.2,     22.76,     34.70,      0.355,      1.3409,     13.7,      0.2885,     27.79,     16.9,     77.0,     29.6739,    -95.0579,      0.340,      8.56,    193.96
  80, 40757,    978.23,      0.3439,     25.18,     25.34,    300.2120,     86.3,     22.73,     34.70,      0.359,      1.3566,     13.9,      0.2947,     27.82,     16.9,     77.0,     29.6740,    -95.0579,      0.345,      8.35,    194.14
  81, 40758,    977.67,      0.3490,     25.10,     25.26,    300.1806,     86.4,     22.67,     34.69,      0.363,      1.3724,     14.0,      0.3009,     27.88,     16.9,     77.0,     29.6740,    -95.0579,      0.350,      8.22,    194.90
  82, 40759,    977.13,      0.3539,     25.08,     25.24,    300.2079,     86.6,     22.68,     34.69,      0.364,      1.3764,     14.1,      0.3096,     27.90,     16.9,     77.0,     29.6741,    -95.0579,      0.357,      8.14,    195.40
  83, 40760,    976.35,      0.3609,     25.01,     25.17,    300.2059,     86.8,     22.65,     34.69,      0.363,      1.3725,     14.1,      0.3195,     27.90,     16.9,     77.0,     29.6741,    -95.0579,      0.365,      8.23,    195.03
  84, 40761,    975.49,      0.3687,     24.97,     25.13,    300.2412,     87.0,     22.65,     34.68,      0.363,      1.3725,     14.1,      0.3282,     27.90,     16.9,     77.0,     29.6742,    -95.0579,      0.372,      8.44,    194.17
  85, 40762,    974.75,      0.3754,     24.90,     25.06,    300.2358,     87.2,     22.62,     34.68,      0.366,      1.3842,     14.2,      0.3333,     27.90,     16.9,     77.0,     29.6743,    -95.0579,      0.376,      8.63,    193.50
  86, 40763,    974.31,      0.3793,     24.82,     24.98,    300.1939,     87.4,     22.58,     34.68,      0.369,      1.3959,     14.3,      0.3396,     27.90,     16.9,     77.0,     29.6744,    -95.0579,      0.381,      8.79,    192.61
  87, 40764,    973.84,      0.3836,     24.80,     24.96,    300.2152,     87.7,     22.62,     34.68,      0.371,      1.4036,     14.4,      0.3472,     27.90,     16.9,     77.0,     29.6745,    -95.0578,      0.387,      8.80,    192.26
  88, 40765,    973.11,      0.3902,     24.76,     24.92,    300.2392,     87.9,     22.61,     34.68,      0.368,      1.3920,     14.3,      0.3547,     27.90,     16.9,     77.0,     29.6746,    -95.0578,      0.393,      8.67,    192.79
  89, 40766,    972.49,      0.3958,     24.71,     24.87,    300.2435,     88.0,     22.58,     34.68,      0.370,      1.3998,     14.4,      0.3598,     27.90,     16.9,     77.0,     29.6746,    -95.0577,      0.397,      8.46,    193.63
