54, 1001
Walter, Paul J.
St. Edward's University
Ozonesondes - Electrochemical Concentration Cell (En-Sci), iMet-4 RSB Radiosondes
TRACER-Sonde
1, 1
2022, 09, 11, 2023, 09, 05
1
Index_number, number, time elapsed in seconds since launch
21
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
-99999, -99999, -99999, -99999, -99999, -99999, -99999, -99999, -99999, -99999, -99999, -99999, -99999, -99999, -99999, -99999, -99999, -99999, -99999, -99999, -99999
Seconds_UTC, seconds, startseconds_of_day_since_00:00:00_UTC
Pressure_hPa, hPa, Met_StaticPressure_InSitu_None
Altitude_km, km, Platform_GeopotentialAltitude_InSitu_None
Temp_degC, degC, Met_StaticTemperature_InSitu_None
RawTemp_degC, degC, Met_RawStaticTemperature_InSitu_None
Theta_K, K, Met_StaticPotentialTemperature_InSitu_None
RH_percent, percent, Met_RelativeHumidityWater_InSitu_None
Frostpoint_degC, degC, Met_RelativeStaticFrostPoint_InSitu_None
InternalTemp_degC, degC,  Platform_RadiosondeInternalTemperature_InSitu_None
Ozonecurrent_uA, uA, Gas_O3_InSitu_S_Current
Ozone_mPa, mPa, Gas_O3_InSitu_S_PartialPressure
Ozone_ppbv, ppbv, Gas_O3_InSitu_S_AVMR
Ozone_Col_DU, DU, Gas_O3_VertCol_S_CNDAMB, Ozone column amount in Dobson Units
PumpTemp_degC, degC, Platform_PumpStaticTemperature_InSitu_None
OzoneBattery_V, V,  Platform_OzonesondeBattery_InSitu_None
PumpCurrent_mA, mA,  Platform_PumpCurrent_InSitu_None
Latitude_deg, deg, Platform_Latitude_InSitu_None
Longitude_deg, deg, Platform_Longitude_InSitu_None
GPSAltitude_km, km, Platform_GPSAltitude_InSitu_None
WindSpeed_mps, mps, Met_WindSpeed_InSitu_None
WindDirection_deg, deg, Met_WindDirection_InSitu_None
0
19
PI_CONTACT_INFO: Paul Walter (St. Edward's University, email: pauljw@stedwards.edu)
PLATFORM: La Porte, TX 
LOCATION: 29.670, -95.059, 7 m altitude AMSL
ASSOCIATED_DATA: N/A
INSTRUMENT_INFO: radiosonde = iMet Radiosonde 58024, ozonesonde = 2Z39643 ECC En-Sci, 0.5% KI half buffer solutions with 5ATBMT pump corrections
DATA_INFO: All data 1 Hz interval; Launch time [UTC] = 15:05:27
UNCERTAINTY:  ~5-10% in troposphere, ~5% in stratosphere, see Witte et al., (2018, JGR) for more details
ULOD_FLAG: -77777
ULOD_VALUE: N/A
LLOD_FLAG: -88888
LLOD_VALUE: N/A
DM_CONTACT_INFO: Paul Walter (St. Edward's University, phone: 512-364-3158, email: pauljw@stedwards.edu)
PROJECT_INFO: TRACER-Sonde: O3 as a tracer for convective mixing; https://www.arm.gov/research/campaigns/amf2022tracero3https://www.arm.gov/research/campaigns/amf2021tracer
STIPULATIONS_ON_USE:  Please consult PI prior to use/publication, and ensure the data have not been updated since your download.  Use of data should include an offer of co-authorship on any manuscript to the PI, DM, and James Flynn (jhflynn@central.uh.edu). 
OTHER_COMMENTS:
REVISION: R1
R1: Corrects header to list the ozone mixing ratio having units of ppbv.
R0: Final data submission
Index_number, Seconds_UTC, Pressure_hPa, Altitude_km, Temp_degC, RawTemp_degC, Theta_K, RH_percent, Frostpoint_degC, InternalTemp_degC, Ozonecurrent_uA, Ozone_mPa, Ozone_ppbv, Ozone_Col_DU, PumpTemp_degC, OzoneBattery_V, PumpCurrent_mA, Latitude_deg, Longitude_deg, GPSAltitude_km, WindSpeed_mps, WindDirection_deg
  15, 54342,   1019.02,      0.0055,     29.94,     30.02,    301.4628,     52.5,     19.17,     32.85,      1.224,      4.7219,     46.3,      0.0001,     28.11,     16.9,     76.0,     29.6700,    -95.0590,      0.006, -99999.00, -99999.00
  16, 54343,   1019.03,      0.0054,     30.12,     30.20,    301.6410,     53.2,     19.55,     32.87,      1.233,      4.7566,     46.7,     -0.0041,     28.11,     16.9,     76.0,     29.6700,    -95.0590,      0.005, -99999.00, -99999.00
  17, 54344,   1019.01,      0.0056,     30.30,     30.38,    301.8217,     53.6,     19.84,     32.88,      1.245,      4.8029,     47.1,     -0.0041,     28.11,     16.9,     76.0,     29.6700,    -95.0590,      0.005, -99999.00, -99999.00
  18, 54345,   1019.02,      0.0055,     30.48,     30.56,    301.9999,     54.0,     20.12,     32.89,      1.245,      4.8029,     47.1,     -0.0041,     28.11,     16.9,     75.0,     29.6700,    -95.0590,      0.005, -99999.00, -99999.00
  19, 54346,   1019.03,      0.0054,     30.52,     30.60,    302.0388,     53.7,     20.07,     32.90,      1.239,      4.7798,     46.9,     -0.0041,     28.11,     16.9,     75.0,     29.6700,    -95.0590,      0.005, -99999.00, -99999.00
  20, 54347,   1018.93,      0.0063,     30.47,     30.55,    301.9975,     53.5,     19.96,     32.91,      1.231,      4.7489,     46.6,      0.0043,     28.11,     16.9,     76.0,     29.6699,    -95.0590,      0.007, -99999.00, -99999.00
  21, 54348,   1018.45,      0.0105,     29.78,     29.86,    301.3518,     52.1,     18.90,     32.93,      1.229,      4.7421,     46.6,      0.0212,     28.17,     16.9,     76.0,     29.6699,    -95.0590,      0.011, -99999.00, -99999.00
  22, 54349,   1017.70,      0.0171,     29.10,     29.18,    300.7386,     51.5,     18.09,     32.94,      1.228,      4.7391,     46.6,      0.0508,     28.22,     16.9,     76.0,     29.6699,    -95.0590,      0.018, -99999.00, -99999.00
  23, 54350,   1017.09,      0.0224,     28.73,     28.81,    300.4219,     51.1,     17.63,     32.95,      1.259,      4.8587,     47.8,      0.0725,     28.22,     16.9,     75.0,     29.6698,    -95.0590,      0.023, -99999.00, -99999.00
  24, 54351,   1016.47,      0.0279,     28.53,     28.61,    300.2752,     51.5,     17.57,     32.97,      1.300,      5.0169,     49.4,      0.0994,     28.22,     16.9,     75.0,     29.6698,    -95.0590,      0.029, -99999.00, -99999.00
  25, 54352,   1015.64,      0.0351,     28.49,     28.57,    300.3055,     52.0,     17.68,     32.98,      1.300,      5.0169,     49.4,      0.1219,     28.22,     16.9,     75.0,     29.6697,    -95.0590,      0.034, -99999.00, -99999.00
  26, 54353,   1015.18,      0.0392,     28.38,     28.46,    300.2348,     52.4,     17.70,     33.00,      1.289,      4.9745,     49.0,      0.1574,     28.22,     16.9,     75.0,     29.6697,    -95.0590,      0.042, -99999.00, -99999.00
  27, 54354,   1014.27,      0.0471,     28.30,     28.38,    300.2321,     52.8,     17.75,     33.01,      1.280,      4.9397,     48.7,      0.1972,     28.22,     16.9,     75.0,     29.6697,    -95.0590,      0.051, -99999.00, -99999.00
  28, 54355,   1013.48,      0.0541,     28.16,     28.24,    300.1595,     53.4,     17.80,     33.02,      1.265,      4.8819,     48.2,      0.2278,     28.22,     16.9,     75.0,     29.6697,    -95.0589,      0.058, -99999.00, -99999.00
  29, 54356,   1012.86,      0.0595,     28.17,     28.25,    300.2219,     53.9,     17.96,     33.03,      1.276,      4.9243,     48.6,      0.2586,     28.22,     16.9,     75.0,     29.6697,    -95.0589,      0.065, -99999.00, -99999.00
  30, 54357,   1011.91,      0.0678,     28.08,     28.16,    300.2127,     54.3,     17.99,     33.04,      1.269,      4.8973,     48.4,      0.2893,     28.22,     16.9,     75.0,     29.6696,    -95.0588,      0.072, -99999.00, -99999.00
  31, 54358,   1011.22,      0.0739,     28.01,     28.09,    300.2015,     54.8,     18.07,     33.05,      1.262,      4.8703,     48.2,      0.3111,     28.22,     16.9,     75.0,     29.6695,    -95.0589,      0.077,      8.38,      9.86
  32, 54359,   1010.70,      0.0785,     27.93,     28.01,    300.1658,     55.1,     18.09,     33.06,      1.270,      4.9012,     48.5,      0.3550,     28.22,     16.9,     75.0,     29.6695,    -95.0589,      0.087,      7.23,     14.75
  33, 54360,   1009.44,      0.0896,     27.86,     27.94,    300.2030,     55.7,     18.19,     33.08,      1.265,      4.8819,     48.4,      0.3900,     28.22,     16.9,     75.0,     29.6695,    -95.0589,      0.095,      5.00,      2.80
  34, 54361,   1008.53,      0.0976,     27.85,     27.93,    300.2704,     56.2,     18.33,     33.09,      1.271,      4.9058,     48.6,      0.4032,     28.27,     16.9,     75.0,     29.6695,    -95.0588,      0.098,      3.39,    340.83
  35, 54362,   1008.37,      0.0990,     27.79,     27.87,    300.2242,     56.6,     18.38,     33.10,      1.311,      5.0611,     50.2,      0.4349,     28.32,     16.9,     75.0,     29.6695,    -95.0587,      0.105,      2.98,    312.04
  36, 54363,   1007.44,      0.1072,     27.73,     27.81,    300.2435,     57.1,     18.47,     33.10,      1.286,      4.9645,     49.3,      0.4705,     28.32,     16.9,     75.0,     29.6695,    -95.0587,      0.113,      2.77,    311.35
  37, 54364,   1006.62,      0.1144,     27.66,     27.74,    300.2434,     57.5,     18.51,     33.11,      1.270,      4.9028,     48.7,      0.4969,     28.32,     16.9,     75.0,     29.6695,    -95.0587,      0.119,      2.75,    324.83
  38, 54365,   1006.18,      0.1183,     27.58,     27.66,    300.2011,     57.8,     18.52,     33.12,      1.317,      5.0842,     50.5,      0.5151,     28.32,     16.9,     75.0,     29.6694,    -95.0588,      0.123,      2.86,    341.18
  39, 54366,   1005.54,      0.1239,     27.55,     27.63,    300.2257,     58.2,     18.60,     33.13,      1.313,      5.0688,     50.4,      0.5424,     28.32,     16.9,     75.0,     29.6694,    -95.0588,      0.129,      2.94,    350.38
  40, 54367,   1004.93,      0.1293,     27.46,     27.54,    300.1879,     58.4,     18.57,     33.13,      1.287,      4.9684,     49.4,      0.5691,     28.32,     16.9,     75.0,     29.6694,    -95.0588,      0.135,      2.68,    353.70
  41, 54368,   1004.22,      0.1356,     27.42,     27.50,    300.2086,     58.6,     18.59,     33.14,      1.308,      5.0495,     50.3,      0.6053,     28.32,     16.9,     75.0,     29.6694,    -95.0588,      0.143,      2.36,    351.83
  42, 54369,   1003.57,      0.1413,     27.35,     27.43,    300.1942,     58.7,     18.55,     33.15,      1.301,      5.0225,     50.0,      0.6413,     28.32,     16.9,     75.0,     29.6694,    -95.0588,      0.151,      2.19,    343.72
  43, 54370,   1002.55,      0.1503,     27.31,     27.39,    300.2415,     58.8,     18.54,     33.15,      1.303,      5.0302,     50.2,      0.6729,     28.32,     16.9,     75.0,     29.6693,    -95.0587,      0.158,      2.49,    332.93
  44, 54371,   1001.79,      0.1570,     27.22,     27.30,    300.2166,     59.0,     18.51,     33.16,      1.308,      5.0495,     50.4,      0.7046,     28.32,     16.9,     75.0,     29.6693,    -95.0586,      0.165,      3.03,    328.63
  45, 54372,   1001.30,      0.1614,     27.14,     27.22,    300.1786,     59.1,     18.46,     33.17,      1.313,      5.0688,     50.6,      0.7365,     28.32,     16.9,     75.0,     29.6692,    -95.0586,      0.172,      3.53,    330.73
  46, 54373,   1000.40,      0.1694,     27.10,     27.18,    300.2157,     59.3,     18.48,     33.18,      1.303,      5.0302,     50.3,      0.7771,     28.32,     16.9,     75.0,     29.6691,    -95.0586,      0.181,      3.67,    332.31
  47, 54374,    999.34,      0.1787,     27.01,     27.09,    300.2166,     59.3,     18.40,     33.18,      1.296,      5.0038,     50.1,      0.7996,     28.36,     16.9,     75.0,     29.6691,    -95.0585,      0.186,      3.52,    329.61
  48, 54375,    998.96,      0.1821,     26.80,     26.88,    300.0392,     58.8,     18.06,     33.19,      1.309,      5.0552,     50.6,      0.8178,     28.43,     16.9,     75.0,     29.6692,    -95.0585,      0.190,      3.27,    324.02
  49, 54376,    998.47,      0.1864,     26.75,     26.83,    300.0312,     58.7,     17.99,     33.20,      1.318,      5.0899,     51.0,      0.8544,     28.43,     16.9,     75.0,     29.6692,    -95.0584,      0.198,      3.25,    320.69
  50, 54377,    997.37,      0.1962,     26.69,     26.77,    300.0657,     59.2,     18.07,     33.20,      1.297,      5.0088,     50.2,      0.8814,     28.43,     16.9,     75.0,     29.6691,    -95.0584,      0.204,      3.41,    321.94
  51, 54378,    996.73,      0.2019,     26.66,     26.74,    300.0907,     59.5,     18.12,     33.21,      1.317,      5.0861,     51.0,      0.9089,     28.43,     16.9,     75.0,     29.6690,    -95.0584,      0.210,      3.60,    324.19
  52, 54379,    996.02,      0.2082,     26.59,     26.67,    300.0817,     59.6,     18.08,     33.22,      1.349,      5.2097,     52.3,      0.9323,     28.43,     16.9,     75.0,     29.6690,    -95.0584,      0.215,      3.54,    325.37
  53, 54380,    995.54,      0.2124,     26.49,     26.57,    300.0229,     59.9,     18.07,     33.22,      1.324,      5.1131,     51.4,      0.9553,     28.43,     16.9,     75.0,     29.6690,    -95.0584,      0.220,      3.30,    325.83
  54, 54381,    995.14,      0.2160,     26.47,     26.55,    300.0373,     60.1,     18.10,     33.22,      1.315,      5.0784,     51.0,      0.9873,     28.43,     16.9,     75.0,     29.6690,    -95.0584,      0.227,      3.14,    325.38
  55, 54382,    994.12,      0.2251,     26.41,     26.49,    300.0652,     60.2,     18.07,     33.22,      1.316,      5.0822,     51.1,      1.0193,     28.43,     16.9,     75.0,     29.6690,    -95.0584,      0.234,      3.21,    325.20
  56, 54383,    993.14,      0.2338,     26.37,     26.45,    300.1097,     60.4,     18.09,     33.23,      1.319,      5.0938,     51.3,      1.0422,     28.43,     16.9,     75.0,     29.6689,    -95.0583,      0.239,      3.46,    324.50
  57, 54384,    992.89,      0.2360,     26.30,     26.38,    300.0611,     60.6,     18.07,     33.23,      1.349,      5.2097,     52.5,      1.0610,     28.43,     16.9,     75.0,     29.6689,    -95.0582,      0.243,      3.72,    323.54
  58, 54385,    992.36,      0.2407,     26.25,     26.33,    300.0568,     60.9,     18.11,     33.23,      1.331,      5.1401,     51.8,      1.0841,     28.43,     16.9,     75.0,     29.6688,    -95.0582,      0.248,      3.93,    323.81
  59, 54386,    991.86,      0.2452,     26.21,     26.29,    300.0599,     60.9,     18.07,     33.24,      1.324,      5.1131,     51.6,      1.1025,     28.43,     16.9,     75.0,     29.6687,    -95.0581,      0.252,      4.02,    324.96
  60, 54387,    991.27,      0.2504,     26.17,     26.25,    300.0708,     61.0,     18.06,     33.24,      1.330,      5.1363,     51.8,      1.1303,     28.43,     16.9,     75.0,     29.6687,    -95.0581,      0.258,      4.10,    323.95
  61, 54388,    990.80,      0.2546,     26.15,     26.23,    300.0914,     61.2,     18.09,     33.24,      1.321,      5.1024,     51.5,      1.1533,     28.48,     16.9,     75.0,     29.6687,    -95.0580,      0.263,      4.02,    319.54
  62, 54389,    990.17,      0.2602,     26.10,     26.18,    300.0958,     61.3,     18.07,     33.25,      1.346,      5.2000,     52.5,      1.1814,     28.54,     16.9,     75.0,     29.6687,    -95.0580,      0.269,      4.02,    315.91
  63, 54390,    989.51,      0.2661,     26.04,     26.12,    300.0928,     61.4,     18.04,     33.25,      1.343,      5.1884,     52.4,      1.2001,     28.54,     16.9,     75.0,     29.6687,    -95.0580,      0.273,      4.04,    317.96
  64, 54391,    989.24,      0.2685,     25.92,     26.00,    299.9958,     61.2,     17.87,     33.26,      1.337,      5.1652,     52.2,      1.2140,     28.54,     16.9,     75.0,     29.6686,    -95.0580,      0.276,      4.19,    323.53
  65, 54392,    988.81,      0.2724,     25.92,     26.00,    300.0331,     61.3,     17.90,     33.26,      1.329,      5.1343,     51.9,      1.2464,     28.54,     16.9,     75.0,     29.6685,    -95.0580,      0.283,      4.43,    328.59
  66, 54393,    988.15,      0.2782,     25.89,     25.97,    300.0602,     61.4,     17.90,     33.26,      1.325,      5.1188,     51.8,      1.2787,     28.54,     16.9,     75.0,     29.6684,    -95.0580,      0.290,      4.63,    328.65
  67, 54394,    987.26,      0.2862,     25.83,     25.92,    300.0773,     61.5,     17.88,     33.26,      1.342,      5.1845,     52.5,      1.2974,     28.54,     16.9,     75.0,     29.6684,    -95.0579,      0.294,      4.70,    324.95
  68, 54395,    986.84,      0.2899,     25.79,     25.88,    300.0736,     61.5,     17.84,     33.27,      1.354,      5.2309,     53.0,      1.3115,     28.54,     16.9,     75.0,     29.6684,    -95.0578,      0.297,      4.73,    319.57
  69, 54396,    986.60,      0.2921,     25.74,     25.83,    300.0443,     61.7,     17.84,     33.27,      1.345,      5.1961,     52.7,      1.3350,     28.54,     16.9,     75.0,     29.6685,    -95.0578,      0.302,      4.72,    315.74
  70, 54397,    985.87,      0.2986,     25.71,     25.80,    300.0776,     61.9,     17.87,     33.28,      1.329,      5.1343,     52.1,      1.3582,     28.54,     16.9,     75.0,     29.6685,    -95.0578,      0.307,      4.72,    315.74
  71, 54398,    985.17,      0.3049,     25.65,     25.74,    300.0783,     61.9,     17.81,     33.28,      1.326,      5.1227,     52.0,      1.3905,     28.54,     16.9,     75.0,     29.6684,    -95.0578,      0.314,      4.85,    316.44
  72, 54399,    984.35,      0.3122,     25.59,     25.68,    300.0894,     62.0,     17.78,     33.28,      1.341,      5.1807,     52.6,      1.4185,     28.54,     16.9,     75.0,     29.6684,    -95.0577,      0.320,      5.10,    318.28
  73, 54400,    983.78,      0.3173,     25.57,     25.66,    300.1190,     62.0,     17.76,     33.27,      1.337,      5.1652,     52.5,      1.4325,     28.54,     16.9,     75.0,     29.6683,    -95.0577,      0.323,      5.38,    319.90
  74, 54401,    983.37,      0.3210,     25.54,     25.63,    300.1246,     62.1,     17.76,     33.27,      1.335,      5.1576,     52.4,      1.4604,     28.55,     16.9,     75.0,     29.6682,    -95.0576,      0.329,      5.52,    320.84
  75, 54402,    982.76,      0.3265,     25.47,     25.56,    300.1074,     62.1,     17.69,     33.27,      1.329,      5.1360,     52.3,      1.4883,     28.64,     16.9,     75.0,     29.6681,    -95.0576,      0.335,      5.42,    321.17
  76, 54403,    981.81,      0.3350,     25.45,     25.54,    300.1703,     62.1,     17.67,     33.28,      1.327,      5.1284,     52.2,      1.5114,     28.65,     16.9,     75.0,     29.6681,    -95.0576,      0.340,      5.15,    320.56
  77, 54404,    981.48,      0.3379,     25.39,     25.48,    300.1388,     62.0,     17.59,     33.28,      1.358,      5.2482,     53.5,      1.5351,     28.65,     16.9,     75.0,     29.6681,    -95.0576,      0.345,      5.15,    320.56
  78, 54405,    980.91,      0.3431,     25.27,     25.36,    300.0679,     62.1,     17.50,     33.28,      1.359,      5.2521,     53.5,      1.5588,     28.65,     16.9,     75.0,     29.6681,    -95.0575,      0.350,      5.02,    318.00
  79, 54406,    980.24,      0.3491,     25.29,     25.38,    300.1466,     62.2,     17.55,     33.28,      1.341,      5.1825,     52.9,      1.5729,     28.65,     16.9,     75.0,     29.6681,    -95.0574,      0.353,      5.14,    316.99
  80, 54407,    980.11,      0.3502,     25.24,     25.33,    300.1077,     62.4,     17.55,     33.27,      1.363,      5.2676,     53.7,      1.5919,     28.65,     16.9,     75.0,     29.6681,    -95.0573,      0.357,      5.39,    316.79
  81, 54408,    979.50,      0.3557,     25.20,     25.29,    300.1209,     62.7,     17.59,     33.27,      1.344,      5.1941,     53.0,      1.6200,     28.65,     16.9,     75.0,     29.6681,    -95.0573,      0.363,      5.46,    317.06
  82, 54409,    978.84,      0.3617,     25.14,     25.23,    300.1183,     62.8,     17.56,     33.27,      1.327,      5.1284,     52.4,      1.6478,     28.65,     16.9,     75.0,     29.6681,    -95.0573,      0.369,      5.33,    316.71
  83, 54410,    978.28,      0.3667,     25.07,     25.16,    300.0969,     63.0,     17.54,     33.27,      1.348,      5.2096,     53.3,      1.6714,     28.65,     16.9,     75.0,     29.6681,    -95.0573,      0.374,      5.12,    316.93
  84, 54411,    977.53,      0.3734,     24.98,     25.07,    300.0721,     63.2,     17.51,     33.27,      1.346,      5.2019,     53.2,      1.7090,     28.65,     16.9,     75.0,     29.6680,    -95.0573,      0.382,      5.19,    317.52
  85, 54412,    976.73,      0.3806,     24.93,     25.02,    300.0920,     63.4,     17.51,     33.27,      1.348,      5.2096,     53.3,      1.7420,     28.65,     16.9,     75.0,     29.6680,    -95.0573,      0.389,      5.46,    317.59
  86, 54413,    975.84,      0.3886,     24.88,     24.97,    300.1198,     63.6,     17.51,     33.26,      1.356,      5.2405,     53.7,      1.7657,     28.65,     16.9,     75.0,     29.6679,    -95.0572,      0.394,      5.80,    317.54
  87, 54414,    975.42,      0.3924,     24.82,     24.91,    300.0963,     63.8,     17.50,     33.26,      1.343,      5.1903,     53.2,      1.7845,     28.65,     16.9,     75.0,     29.6678,    -95.0571,      0.398,      6.03,    316.32
  88, 54415,    974.97,      0.3965,     24.79,     24.88,    300.1056,     63.8,     17.47,     33.25,      1.353,      5.2296,     53.6,      1.8128,     28.69,     16.9,     75.0,     29.6678,    -95.0570,      0.404,      6.05,    314.94
  89, 54416,    974.37,      0.4019,     24.76,     24.85,    300.1282,     64.0,     17.50,     33.25,      1.358,      5.2502,     53.9,      1.8413,     28.76,     16.9,     75.0,     29.6678,    -95.0569,      0.410,      5.84,    314.17
